player_id,name,country,club,league,games_played,games_started,minutes_played,minutes_per_90,goals,assists,non_penalty_goals,penalty_goals,penalty_attempted,yellow_cards,red_card,goals_per_90,assits_per_90,non_penalty_goals_per_90,DF,FW,GK,MF
1808,Largie Ramazani,BEL,Almería,La Liga,14.0,9.0,799.0,8.9,2.0,0.0,2.0,0.0,0.0,4.0,0.0,0.23,0.0,0.23,0,1,0,0
1809,Adil Rami,FRA,Troyes,Ligue 1,7.0,5.0,539.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0
1810,Sergio Ramos,ESP,Paris S-G,Ligue 1,13.0,12.0,1008.0,11.2,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.09,0.09,1,0,0,0
1811,Aaron Ramsdale,ENG,Arsenal,Premier League,14.0,14.0,1260.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
1812,Aaron Ramsey,WAL,Nice,Ligue 1,12.0,5.0,578.0,6.4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.16,0.0,0.16,0,0,0,1
1813,Jacob Ramsey,ENG,Aston Villa,Premier League,15.0,12.0,1021.0,11.3,2.0,2.0,2.0,0.0,0.0,4.0,0.0,0.18,0.18,0.35,0,0,0,1
1814,Luca Ranieri,ITA,Fiorentina,Serie A,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
1815,Andrea Ranocchia,ITA,Monza,Serie A,1.0,1.0,47.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
1816,Filippo Ranocchia,ITA,Monza,Serie A,7.0,4.0,332.0,3.7,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.27,0.0,0.27,0,1,0,1
1817,Raphinha,BRA,Barcelona,La Liga,13.0,6.0,570.0,6.3,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.32,0.32,0.63,0,1,0,0
1818,Nicolai Rapp,GER,Werder Bremen,Bundesliga,7.0,0.0,71.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
1819,Elba Rashani,KVX,Clermont Foot,Ligue 1,13.0,9.0,766.0,8.5,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.12,0.12,0.23,1,0,0,1
1820,Marcus Rashford,ENG,Manchester Utd,Premier League,14.0,13.0,1126.0,12.5,4.0,2.0,4.0,0.0,0.0,1.0,0.0,0.32,0.16,0.48,0,1,0,0
1821,Giacomo Raspadori,ITA,Napoli,Serie A,10.0,7.0,514.0,5.7,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.18,0.0,0.18,0,1,0,1
1822,Giacomo Raspadori,ITA,Sassuolo,Serie A,1.0,0.0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
1823,Rafael Ratão,BRA,Toulouse,Ligue 1,11.0,10.0,709.0,7.9,3.0,0.0,3.0,0.0,0.0,1.0,0.0,0.38,0.0,0.38,0,1,0,0
1824,David Raum,GER,RB Leipzig,Bundesliga,14.0,12.0,1034.0,11.5,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.09,0.09,1,1,0,0
1825,Rayan Raveloson,MAD,Auxerre,Ligue 1,13.0,8.0,730.0,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
1826,David Raya,ESP,Brentford,Premier League,15.0,15.0,1350.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
1827,Tim Ream,USA,Fulham,Premier League,15.0,15.0,1347.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0
1828,Ante Rebić,CRO,Milan,Serie A,10.0,4.0,427.0,4.7,3.0,2.0,3.0,0.0,0.0,2.0,0.0,0.63,0.42,1.05,0,1,0,0
1829,Arkadiusz Reca,POL,Spezia,Serie A,11.0,9.0,791.0,8.8,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.11,0.11,0.23,1,0,0,0
1830,Nathan Redmond,ENG,Southampton,Premier League,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
1831,Harrison Reed,ENG,Fulham,Premier League,14.0,14.0,1175.0,13.1,2.0,1.0,2.0,0.0,0.0,5.0,0.0,0.15,0.08,0.23,0,0,0,1
1832,Sergio Reguilón,ESP,Atlético Madrid,La Liga,1.0,0.0,22.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
1833,Bobby Reid,JAM,Fulham,Premier League,14.0,14.0,1211.0,13.5,3.0,1.0,3.0,0.0,0.0,6.0,0.0,0.22,0.07,0.3,1,1,0,0
1834,Jeff Reine-Adélaïde,FRA,Lyon,Ligue 1,11.0,1.0,313.0,3.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1
1835,Reinier,BRA,Girona,La Liga,7.0,3.0,313.0,3.5,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.29,0.0,0.29,0,1,0,1
1836,Rocco Reitz,GER,M'Gladbach,Bundesliga,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
1837,Karim Rekik,NED,Sevilla,La Liga,7.0,6.0,423.0,4.7,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.21,0.21,0.43,1,0,0,0
1838,Álex Remiro,ESP,Real Sociedad,La Liga,14.0,14.0,1260.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
1839,Panagiotis Retsos,GRE,Hellas Verona,Serie A,2.0,1.0,122.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
1840,Marco Reus,GER,Dortmund,Bundesliga,9.0,7.0,639.0,7.1,2.0,2.0,2.0,0.0,0.0,2.0,0.0,0.28,0.28,0.56,0,0,0,1
1841,Alejandro Revuelta Montero,ESP,Getafe,La Liga,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
1842,Elvis Rexhbeçaj,GER,Augsburg,Bundesliga,14.0,14.0,1219.0,13.5,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0,0,0,1
1843,Gio Reyna,USA,Dortmund,Bundesliga,10.0,3.0,367.0,4.1,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.49,0.0,0.49,0,1,0,1
1844,Chadi Riad,ESP,Barcelona,La Liga,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
1845,Nico Ribaudo,ESP,Espanyol,La Liga,9.0,3.0,178.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,1,0,1
1846,Alexsandro Ribeiro,BRA,Lille,Ligue 1,6.0,4.0,393.0,4.4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.23,0.0,0.23,1,0,0,0
1847,Franck Ribéry,FRA,Salernitana,Serie A,1.0,0.0,37.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
1848,Samuele Ricci,ITA,Torino,Serie A,9.0,8.0,711.0,7.9,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.13,0.13,0,0,0,1
1849,Declan Rice,ENG,West Ham,Premier League,15.0,15.0,1350.0,15.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,0.07,0.07,0.13,0,0,0,1
1850,Chris Richards,USA,Crystal Palace,Premier League,3.0,0.0,47.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
1851,Richarlison,BRA,Tottenham,Premier League,10.0,5.0,439.0,4.9,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.41,0.41,0,1,0,1
1852,Marco Richter,GER,Hertha BSC,Bundesliga,12.0,5.0,527.0,5.9,3.0,2.0,3.0,0.0,0.0,3.0,0.0,0.51,0.34,0.85,0,1,0,1
1853,Diego Rico,ESP,Real Sociedad,La Liga,7.0,6.0,594.0,6.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0
1854,Jaïro Riedewald,NED,Crystal Palace,Premier League,3.0,0.0,41.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
1855,Manuel Riemann,GER,Bochum,Bundesliga,15.0,15.0,1350.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0
1856,Tomás Rincón,VEN,Sampdoria,Serie A,14.0,13.0,1090.0,12.1,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.17,0.17,0,0,0,1
1857,Rémy Riou,FRA,Lyon,Ligue 1,4.0,3.0,331.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
1858,Renaud Ripart,FRA,Troyes,Ligue 1,14.0,8.0,747.0,8.3,2.0,1.0,2.0,0.0,0.0,2.0,0.0,0.24,0.12,0.36,0,1,0,1
1859,Rodrigo Riquelme,ESP,Girona,La Liga,13.0,9.0,796.0,8.8,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.34,0.0,0.34,0,1,0,1
1860,Matt Ritchie,SCO,Newcastle Utd,Premier League,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
1861,Sergi Roberto,ESP,Barcelona,La Liga,9.0,3.0,377.0,4.2,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.48,0.0,0.48,1,0,0,0
1862,Lucas Robertone,ARG,Almería,La Liga,14.0,13.0,1016.0,11.3,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.09,0.09,0.18,0,0,0,1
1863,Andrew Robertson,SCO,Liverpool,Premier League,12.0,10.0,861.0,9.6,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.42,1,0,0,0
1864,Antonee Robinson,USA,Fulham,Premier League,13.0,13.0,1108.0,12.3,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1,0,0,0
1865,Marc Roca,ESP,Leeds United,Premier League,14.0,14.0,1031.0,11.5,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.09,0.09,0.17,0,0,0,1
1866,Enzo Roco,CHI,Elche,La Liga,11.0,10.0,795.0,8.8,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1,0,0,0
1867,Marek Rodák,SVK,Fulham,Premier League,2.0,2.0,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
1868,Sebastian Rode,GER,Eint Frankfurt,Bundesliga,12.0,8.0,598.0,6.6,3.0,1.0,3.0,0.0,0.0,2.0,0.0,0.45,0.15,0.6,0,0,0,1
1869,Joe Rodon,WAL,Rennes,Ligue 1,9.0,9.0,808.0,9.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.11,0.0,0.11,1,0,0,0
1870,Rodri,ESP,Manchester City,Premier League,13.0,13.0,1122.0,12.5,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.24,0.24,0,0,0,1
1871,Rodrigo,ESP,Leeds United,Premier League,13.0,12.0,886.0,9.8,9.0,1.0,8.0,1.0,1.0,1.0,0.0,0.91,0.1,1.02,0,1,0,1
1872,Rodrigo,ESP,Betis,La Liga,11.0,10.0,696.0,7.7,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.13,0.0,0.13,0,1,0,0
1873,Ángel Rodríguez,ESP,Mallorca,La Liga,5.0,1.0,149.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1
1874,Óscar Rodríguez Arnaiz,ESP,Celta Vigo,La Liga,13.0,12.0,999.0,11.1,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.18,0.0,0.18,0,0,0,1
1875,Dani Rodríguez,ESP,Mallorca,La Liga,13.0,8.0,689.0,7.7,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.26,0.26,0,0,0,1
1876,Guido Rodríguez,ARG,Betis,La Liga,12.0,12.0,1043.0,11.6,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,0,1
1877,Pablo Rodríguez,ESP,Lecce,Serie A,4.0,0.0,54.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1
1878,Ricardo Rodríguez,SUI,Torino,Serie A,13.0,10.0,948.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
1879,Rodrygo,BRA,Real Madrid,La Liga,12.0,10.0,912.0,10.1,4.0,4.0,3.0,1.0,1.0,1.0,0.0,0.39,0.39,0.79,0,1,0,0
1880,Mads Roerslev,DEN,Brentford,Premier League,7.0,5.0,433.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
1881,Agustín Rogel,URU,Hertha BSC,Bundesliga,8.0,7.0,675.0,7.5,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1,0,0,0
1882,Rogério,BRA,Sassuolo,Serie A,14.0,13.0,1153.0,12.8,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.16,0.16,1,0,0,0
1883,Alessio Romagnoli,ITA,Lazio,Serie A,14.0,13.0,1194.0,13.3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.08,0.0,0.08,1,0,0,0
1884,Cristian Romero,ARG,Tottenham,Premier League,8.0,7.0,658.0,7.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0
1885,Iván Romero,ESP,Sevilla,La Liga,1.0,0.0,11.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1
1886,Luka Romero,ARG,Lazio,Serie A,3.0,1.0,119.0,1.3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.76,0.0,0.76,0,1,0,0
1887,Oriol Romeu,ESP,Southampton,Premier League,1.0,1.0,74.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
1888,Oriol Romeu,ESP,Girona,La Liga,11.0,11.0,990.0,11.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.09,0.0,0.09,0,0,0,1
1889,Cristiano Ronaldo,POR,Manchester Utd,Premier League,10.0,4.0,525.0,5.8,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.17,0.0,0.17,0,1,0,0
1890,Connor Ronan,IRL,Wolves,Premier League,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
1891,Salomón Rondón,VEN,Everton,Premier League,7.0,1.0,109.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
1892,Valentin Rongier,FRA,Marseille,Ligue 1,14.0,12.0,1086.0,12.1,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0,0,0,1
1893,Marten de Roon,NED,Atalanta,Serie A,13.0,12.0,1029.0,11.4,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.09,0.09,0,0,0,1
1894,Pablo Rosario,NED,Nice,Ligue 1,10.0,7.0,673.0,7.5,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1,0,0,1
1895,Tom Rothe,GER,Dortmund,Bundesliga,1.0,0.0,14.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
1896,Joe Rothwell,ENG,Bournemouth,Premier League,2.0,0.0,17.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
1897,Anthony Rouault,FRA,Toulouse,Ligue 1,15.0,15.0,1342.0,14.9,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,1,0,0,0
1898,Jérôme Roussillon,FRA,Wolfsburg,Bundesliga,4.0,0.0,22.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
1899,Nicolò Rovella,ITA,Monza,Serie A,10.0,9.0,802.0,8.9,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0,0,0,1
1900,Nicolò Rovella,ITA,Juventus,Serie A,3.0,0.0,27.0,0.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1
1901,Amir Rrahmani,KVX,Napoli,Serie A,8.0,8.0,711.0,7.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0
1902,Ruan,BRA,Sassuolo,Serie A,2.0,1.0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,0,0,0
1903,Rubén,ESP,Espanyol,La Liga,4.0,3.0,244.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1
1904,Antonio Rüdiger,GER,Real Madrid,La Liga,12.0,7.0,686.0,7.6,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.13,0.0,0.13,1,0,0,0
1905,Sebastian Rudy,GER,Hoffenheim,Bundesliga,10.0,1.0,248.0,2.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.36,0,0,0,1
1906,Daniele Rugani,ITA,Juventus,Serie A,2.0,2.0,168.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
1907,Matteo Ruggeri,ITA,Atalanta,Serie A,4.0,1.0,115.0,1.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0
1908,Mário Rui,POR,Napoli,Serie A,12.0,11.0,969.0,10.8,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.46,0.46,1,0,0,0
1909,Aitor Ruibal,ESP,Betis,La Liga,13.0,5.0,563.0,6.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0,0
1910,Kays Ruiz,MAR,Auxerre,Ligue 1,1.0,1.0,62.0,0.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1
1911,Fabián Ruiz Peña,ESP,Paris S-G,Ligue 1,7.0,5.0,450.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
1912,Víctor Ruiz,ESP,Betis,La Liga,4.0,3.0,341.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
1913,Gerónimo Rulli,ARG,Villarreal,La Liga,14.0,14.0,1260.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0
1914,Franco Russo,ARG,Mallorca,La Liga,2.0,1.0,77.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
1915,Georginio Rutter,FRA,Hoffenheim,Bundesliga,15.0,11.0,1009.0,11.2,2.0,2.0,2.0,0.0,0.0,2.0,0.0,0.18,0.18,0.36,0,1,0,0
1916,Julian Ryerson,NOR,Union Berlin,Bundesliga,13.0,12.0,1037.0,11.5,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1,0,0,0
1917,Frederik Rønnow,DEN,Union Berlin,Bundesliga,11.0,11.0,990.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0
1918,José Sá,POR,Wolves,Premier League,15.0,15.0,1350.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
1919,Youssouf Sabaly,SEN,Betis,La Liga,9.0,7.0,630.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
1920,Halid Šabanović,BIH,Angers,Ligue 1,4.0,4.0,258.0,2.9,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,1,0,0
1921,Abdelhamid Sabiri,MAR,Sampdoria,Serie A,11.0,10.0,840.0,9.3,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.11,0.0,0.11,0,1,0,1
1922,Marcel Sabitzer,AUT,Bayern Munich,Bundesliga,14.0,7.0,627.0,7.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.14,0.14,0.29,0,0,0,1
1923,Falaye Sacko,MLI,Montpellier,Ligue 1,12.0,10.0,881.0,9.8,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.2,1,0,0,0
1924,Umar Sadiq,NGA,Almería,La Liga,3.0,3.0,240.0,2.7,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.75,0.0,0.75,0,1,0,0
1925,Umar Sadiq,NGA,Real Sociedad,La Liga,2.0,1.0,82.0,0.9,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.1,0.0,1.1,0,1,0,0
1926,Alexis Saelemaekers,BEL,Milan,Serie A,7.0,3.0,247.0,2.7,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.36,0.36,0,1,0,0
1927,Wesley Saïd,FRA,Lens,Ligue 1,12.0,4.0,400.0,4.4,5.0,0.0,5.0,0.0,0.0,1.0,0.0,1.13,0.0,1.13,0,1,0,1
1928,Allan Saint-Maximin,FRA,Newcastle Utd,Premier League,7.0,4.0,378.0,4.2,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.24,0.71,0.95,0,1,0,0
1929,Théo Sainte-Luce,FRA,Montpellier,Ligue 1,5.0,5.0,355.0,3.9,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.25,0.25,0.51,1,0,0,0
1930,Samuel Sáiz,ESP,Girona,La Liga,6.0,1.0,193.0,2.1,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.47,0.0,0.47,0,1,0,1
1931,Bukayo Saka,ENG,Arsenal,Premier League,14.0,14.0,1171.0,13.0,4.0,6.0,3.0,1.0,1.0,3.0,0.0,0.31,0.46,0.77,0,1,0,0
1932,Hamza Sakhi,MAR,Auxerre,Ligue 1,15.0,14.0,1194.0,13.3,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.08,0.08,0.15,0,0,0,1
1933,Mamadou Sakho,FRA,Montpellier,Ligue 1,7.0,4.0,392.0,4.4,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.23,0.0,0.23,1,0,0,0
1934,Jacopo Sala,ITA,Spezia,Serie A,6.0,1.0,112.0,1.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1
1935,Mohamed Salah,EGY,Liverpool,Premier League,14.0,14.0,1236.0,13.7,6.0,3.0,6.0,0.0,0.0,0.0,0.0,0.44,0.22,0.66,0,1,0,0
1936,Amine Salama,FRA,Angers,Ligue 1,13.0,5.0,532.0,5.9,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.51,0.17,0.68,0,1,0,0
1937,William Saliba,FRA,Arsenal,Premier League,14.0,14.0,1245.0,13.8,2.0,1.0,2.0,0.0,0.0,4.0,0.0,0.14,0.07,0.22,1,0,0,0
1938,Mohammed Salisu,GHA,Southampton,Premier League,14.0,14.0,1260.0,14.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.07,0.07,1,0,0,0
1939,Roland Sallai,HUN,Freiburg,Bundesliga,8.0,5.0,376.0,4.2,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0,1,0,1
1940,Yoann Salmier,GUF,Troyes,Ligue 1,13.0,13.0,1070.0,11.9,1.0,0.0,1.0,0.0,0.0,3.0,1.0,0.08,0.0,0.08,1,0,0,0
1941,Salvi,ESP,Rayo Vallecano,La Liga,10.0,3.0,264.0,2.9,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,1,0,1
1942,Lazar Samardzic,GER,Udinese,Serie A,14.0,4.0,528.0,5.9,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.51,0.17,0.68,0,0,0,1
1943,Diadie Samassékou,MLI,Hoffenheim,Bundesliga,2.0,1.0,34.0,0.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,1
1944,Mama Samba Baldé,GNB,Troyes,Ligue 1,15.0,14.0,1206.0,13.4,7.0,3.0,7.0,0.0,0.0,2.0,1.0,0.52,0.22,0.75,0,1,0,0
1945,Brice Samba,CGO,Lens,Ligue 1,15.0,15.0,1350.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0
1946,Albert Sambi Lokonga,BEL,Arsenal,Premier League,6.0,2.0,198.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
1947,Junior Sambia,FRA,Salernitana,Serie A,5.0,0.0,54.0,0.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,1
1948,Samuel,BRA,Valencia,La Liga,14.0,14.0,1215.0,13.5,2.0,0.0,2.0,0.0,0.0,3.0,0.0,0.15,0.0,0.15,0,1,0,1
1949,Fede San Emeterio,ESP,Cádiz,La Liga,13.0,11.0,789.0,8.8,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0,0,0,1
1950,Antonio Sanabria,PAR,Torino,Serie A,10.0,8.0,679.0,7.5,2.0,1.0,2.0,0.0,0.0,2.0,0.0,0.27,0.13,0.4,0,1,0,0
1951,Leandro Sanca,POR,Spezia,Serie A,3.0,0.0,25.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1
1952,Oihan Sancet,ESP,Athletic Club,La Liga,14.0,13.0,938.0,10.4,3.0,0.0,2.0,1.0,1.0,2.0,0.0,0.29,0.0,0.29,0,0,0,1
1953,Renato Sanches,POR,Paris S-G,Ligue 1,10.0,2.0,321.0,3.6,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.56,0.0,0.56,0,0,0,1
1954,Alexis Sánchez,CHI,Marseille,Ligue 1,12.0,10.0,854.0,9.5,5.0,0.0,5.0,0.0,1.0,1.0,0.0,0.53,0.0,0.53,0,1,0,0
1955,Antonio Sánchez,ESP,Mallorca,La Liga,14.0,7.0,580.0,6.4,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0,0,0,1
1956,Davinson Sánchez,COL,Tottenham,Premier League,10.0,6.0,531.0,5.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0
1957,Iván Sánchez,ESP,Valladolid,La Liga,11.0,7.0,555.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1
1958,Javi Sánchez,ESP,Valladolid,La Liga,12.0,12.0,1003.0,11.1,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.09,0.0,0.09,1,0,0,0
